1,64,2368.63,66580.60,30255.03,31397.99,4927.58,69.29,7.97,0.00
2,64,2661.22,74500.14,33967.63,35211.07,5321.44,59.99,13.03,0.00
3,64,2687.64,75676.97,34528.43,35772.26,5376.29,59.99,12.00,0.00
4,64,2801.89,78111.80,35687.54,36823.49,5600.77,58.92,10.00,0.00
5,64,2728.06,79059.77,36009.81,37591.84,5458.12,58.92,10.00,0.00
6,64,2736.32,78925.48,35976.10,37473.73,5475.65,61.08,7.00,0.00
7,64,2778.21,79491.10,36261.78,37673.89,5555.43,56.84,9.00,0.00
8,64,2877.29,80598.23,36688.74,38155.89,5753.59,55.82,8.00,0.00
9,64,2904.52,81714.81,37238.20,38667.57,5809.04,57.87,16.92,0.00
10,64,2902.64,81936.94,37418.00,38713.65,5805.29,54.83,7.03,0.00
11,64,2975.79,83848.91,38266.44,39629.89,5952.58,54.83,10.00,0.00
12,64,2939.63,83150.09,37801.94,39469.89,5878.26,54.83,7.99,0.00
13,64,2968.00,84303.25,38500.78,39867.47,5935.00,53.85,14.04,0.00
14,64,3005.92,85157.67,38796.94,40347.90,6012.84,53.85,15.00,0.00
15,64,3031.16,85664.41,39144.02,40457.08,6063.31,51.94,14.00,0.00
16,64,3143.61,86466.75,39461.34,40721.18,6284.23,52.89,12.98,0.00
17,64,3142.08,86853.55,39582.05,40985.32,6286.17,51.02,10.02,0.00
18,64,3099.31,88363.31,40374.00,41791.69,6197.62,51.02,14.00,0.00
19,64,3148.30,87941.41,40016.83,41627.98,6296.60,51.02,19.00,0.00
20,64,3104.07,87430.01,39769.91,41449.95,6210.14,51.02,12.00,0.00
21,64,3217.29,90984.07,41598.69,42949.81,6435.57,50.11,15.00,0.00
22,64,3173.72,90260.15,41177.42,42736.28,6346.45,51.02,13.00,0.00
23,64,3256.34,91291.40,41593.28,43185.45,6512.67,50.11,17.00,0.00
24,64,3205.39,92336.00,42122.79,43803.42,6409.80,50.11,11.91,0.00
25,64,3200.58,90994.91,41574.67,43021.06,6399.17,49.21,18.93,0.00
26,64,3287.64,91801.07,41816.01,43407.75,6577.30,50.11,13.15,0.00
27,64,3274.63,92774.90,42248.15,43976.48,6550.26,48.34,13.00,0.00
28,64,3253.25,92644.74,42275.30,43863.93,6505.51,49.21,7.00,0.00
29,64,3203.64,93323.55,42615.23,44301.04,6407.28,48.34,10.00,0.00
30,64,3345.74,95032.04,43333.59,45006.96,6691.48,46.63,16.00,0.00
31,64,3390.65,94719.19,43154.29,44782.60,6782.30,46.63,18.00,0.00
